imdb_id,movie_title,average_star_rating_movie,release_year_movie,vote_count_movie,duration_movie,movie_rating,review_text
tt0062622,232. 2001: A Space Odyssey,8.3,1968,752000.0,2h 29m,G,"There&#39;s a monolith that seeks to influence, the evolution of the simian confluence, teaching apes how to compete, how to kill to get their meat, all leading to, a lunar revolution. On the moon, another block has been discovered, the apes now have the means to open wings and smother, it&#39;s to Jupiter they go, what they&#39;ll find nobody knows, but it doesn&#39;t seem to fill primates with dread. To protect they have a powerful A. I., it misses nothing, and nothing passes by, everything will not be fine, if you rely on an airline, as it watches with satanic, evil eye. At Jupiter, Darwin gets dispatched, down kaleidoscopic, psychedelic hatch, death brings birth and birth brings earth, a giant foetus wants to berth, I&#39;m not sure hominins will make much of a match.A perpetually engrossing film that offers more conundrums than conclusions, your interpretations uniquely your own, but the scale, cinematography and concepts are truly out of this world."
tt0040897,233. The Treasure of the Sierra Madre,8.2,1948,137000.0,2h 6m,Approved,"Having had his day as an idolized star and romantic leading man, it was now time for Bogart to get down to the serious business of acting For eighteen years it had usually been Bogart playing Bogart in various shadings Now that Bogart was gone and in his place was an older and far less romantic figure, one who found new challenges and was able to meet most of them successfully This new phase of his continued growth began with a story of three men in search of gold Although &quot;The Treasure of the Sierra Madre&quot; is indisputably one of Bogart&#39;s best films, it was co-star Walter Huston who won an Academy Award as did the movie&#39;s director and scenarist, John Huston Based on a novel by the mysterious B. Traven, the film told a riveting tale which explored the degenerative effects of encroaching greed, distrust, and hatred on three prospectors who team up to search for gold in Mexico Bogart&#39;s Fred C. Dobbs was an amazingly complex creation whose slow disintegration into paranoia was brilliant1y managed on camera He is a born loser with no potential for change in sight Suspicious, unfeeling, savage, and easily corruptible, he seems clearly destined for a tragic fate almost from our first meeting with him Tim Holt was also excellent as Bob Curtin, a man who, like Bogart, is tempted but whose conscience will not permit him to exercise his baser desires. (He could have let Bogart die in a cave-in, but saved him instead.) Young, impressionable, and unprepared, he has never seen the likes of a Fred C. Dobbs and he finds himself overwhelmed and uncertain as to how he will cope with Dobbs&#39;s rage and greed However, it is the director&#39;s father, Walter Huston, who literally stole the picture from both Bogart and Holt as he played Howard, a wise old toothless codger who knew all along what would happen and took it all in stride, kicking up his heels and having a marvelous time Life can&#39;t surprise him any more He&#39;s already had successes and failures enough for one lifetime Like a faithful dog, he&#39;s along for the thrill of the hunt, and should there be another pot of gold at the end of this rainbow, well, that&#39;s just a bonus It is mainly the interaction of these three men from their first meeting and uneasy partnership through their final confrontation that made &quot;The Treasure of the Sierra Madre&quot; one of Warner Brothers&#39; triumphs of the forties"
tt0055928,234. Dr. No,7.2,1962,186000.0,1h 50m,PG,"I first saw this in the late 80s on a vhs. Revisited it recently.
It is the first film in the Bond series where Bond is sent to Jamaica to investigate the disappearance of a fellow British agent. The trail leads him to Dr. No, a former member of a Chinese crime syndicate but currently working for SPECTRE.
Here Bond faces dragon-disguised swamp buggy, venomous tarantula spider, &#39;three blind mice&#39; n a villain with metal hands.
Fortunately Bond has three amazing ladies to cool off, Eunice Gayson, Zena Marshall n Ursula Andress.Some interesting facts from the novel which is missing in the movie.
The Chinese gangsters tortured Dr No, cut off his hands n shot him through the left side of the chest and left him for dead.
Dr No survived due to a condition called dextrocardia in which his heart is on the right side of the body. He later joined SPECTRE n got his metal hands."
tt0084787,235. The Thing,8.2,1982,497000.0,1h 49m,R,"Antarctica, winter 1982. The team on an American research base get surprised by a couple of mad Norwegians who is chasing a dog with a helicopter, trying to kill it. All the Norwegians are killed and the Americans are left with nothing, but a dog, a couple of bodies and questions. That&#39;s the beginning of the greatest horror/thriller film I&#39;ve ever seen.From the very beginning all to the end you feel the tense, paranoid mood. Helpless and alone out in no-mans land. Ennio Morricone was nominated for a Razzie Award for his score. Why I don&#39;t know &#39;cause as far as I can see his score is simple, creepy and very good. It really gets you in the right mood.The acting is great! The best performance is probably given by the dog who&#39;s just amazing. As for Russell and the others on two legs I can say nothing less.You may think 1982 and special effects are not the most impressive? Well, think again! You haven&#39;t seen it all until you&#39;ve seen this. Bodyparts falling off and creatures changing forms... Rob Bottin has done a great job witch today stands as a milestone is special effects makeup.The movie didn&#39;t get a big response when it first hit the big screen due to other alien films at the time and so it&#39;s not very well known. In fact you can almost consider it an unknown movie. Nobody I&#39;ve asked have heard of it. However the movie has managed to survive for over twenty years as a cult film on video and DVD. Twenty years is a long time and except for the haircut the movie is still pretty much up to date. This movie is to be considered a classic.The movie is without doubt one of my, if not my favorite. I&#39;ve seen it several times, but it&#39;s just as good as the first time I saw it. As a Norwegian the only thing I don&#39;t like about this movie is that MacReady keeps calling the Norwegians swedes!"
tt0032138,236. The Wizard of Oz,8.1,1939,450000.0,1h 42m,G,"Fantastic tale about a Kansas farm girl who&#39;s spirited off to the wondrous land of Oz. The film still tingles with freshness and beauty. Garland is forever memorable as Dorothy Gale, the young girl and the supporting performances of Bolger, Lahr,Haley, Hamilton and Morgan are all stand out and will remain national treasures. The superb songs of E.Y. Harburg and Harold Arlen are still beautifully blended with the lovely photography, cinematography and art direction. Unforgettable!!!"
tt0057115,237. The Great Escape,8.2,1963,268000.0,2h 52m,Approved,"During World War Two the Germans build a new prison camp, Stalag Luft III, for the express purpose of housing many of their most troublesome captured Allied airmen. However, all this serves to do is to pool the resources of some of the most ingenious escape artists in captivity and fill them with a resolve to engineer a mass breakout from the camp.   Based largely on real events, this film has assumed classic status over the years and its easy to understand why. Quite simply, it excells in many departments. Director John Sturges was at the height of his creative powers and he keeps a firm grip on the proceedings. Although the film runs close to three hours it never feels sluggish, while at the same time winding up the tension gradually and developing the characters. The production design is first rate, to the point where Donald Pleasance (who had been a P.O.W.) felt quite intimidated by the vast set on his arrival. Daniel Fapp&#39;s beautiful photography shows this and the picturesque German locations off to full effect. Put these virtues together with a good script, inspired casting and a classic score by Elmer Bernstein, and you have an object lesson in how to create an intelligent and exciting big budget adventure film.   On the subject of the cast; Much is made of Steve McQueen&#39;s role. While I am a huge McQueen fan, I feel that some of the other performances are equal to, if not better than his. Richard Attenborough, James Garner, Donald Pleasance, Charles Bronson and Gordon Jackson are all excellent. Good too are James Coburn, James Donald, David McCallum and Hannes Messemer as the sympathetic Commandant.   This is one of those films that I can happily watch time and time again. In September of this year a new print was screened at the NFT in London as part of an &#39;Attenborough at 80&#39; season. It was a pleasure to see this on the big screen at last. For the most part the print was in very good condition. The DVD was one of the first that I ever bought some three and a half years ago, and I watched its inevitable Christmas screening on BBC2 last night. I just never tire of it. In these days of brainless, poorly executed action fodder, its a joy to behold something that hits its targets so precisely."
tt0073486,238. One Flew Over the Cuckoo's Nest,8.7,1975,1100000.0,2h 13m,R,"I went into this film with the knowledge that it had been the second film in history to win the &#39;top five&#39; Oscars (for Best Picture, Best actor, Best actress, Best director and best screenplay) and has been praised as &quot;one of Jack Nicholson&#39;s finest roles&quot; and &quot;one of the classics of the 70&#39;s&quot;. Naturally, after hearing all this, I had high expectations for One Flew over the Cuckoo&#39;s Nest. But nonetheless, I was surprised at how easily the film surpassed my expectations and easily led me to understand how it merited all that praise.Based on the novel by Ken Kesey, the story follows Randle Patrick McMurphy (Jack Nicholson), who, in an attempt to get out of spending more time in prison, pleads insanity for his crime, and is therefore sentenced to time in a mental institution. This was McMurphy&#39;s intention, as he believes the conditions in a &quot;crazy house&quot; will be significantly easier to contend with than another harsh stay in prison. However, he quickly finds out that surviving the institution with it&#39;s desolate patients (including Christopher Lloyd, Danny DeVito, Vincent Schiavelli and an absolutely brilliant Brad Dourif as the stuttering Billy Bibbit) and the monstrously repressive Nurse Ratchet (Louise Fletcher, in a career defining role) is considerably harder than he imagined. McMurphy plays pranks, horseplay, and is generally defiant to the rules of the institution in an attempt to raise spirits. His constant optimism and reckless defiance to the out of date rules in the institution can be very uplifting, and often quite funny as well, but much of the movie can be very depressing - the generally decrepit state of the institution is a consistently (and intentionally) bleak background to a superb story with a truly bittersweet ending.Jack Nicholson is at his best here, head and shoulders above other excellent performances such as in &#39;Chinatown&#39; or &#39;As Good as it Gets&#39;. McMurphy is an apparently unquenchable optimist, refusing to succumb to the defeated spirit of all the other patients. His livewire antics, inspiring the patients are generally uplifting, and when his indomitable spirit is finally broken, we really feel for him and his fellow patients. Nicholson conveys the essence of McMurphy to perfection, demonstrating his excellent understanding and interpretation of the character. When McMurphy announces that he is going to lift a huge stone fountain and hurl it through the window to escape, the other patients are so caught up in his intoxicating spirit of freedom that they honestly believe he can do it, despite the fact it would be impossible for a man much stronger than him. When McMurphy finally discovers that despite his best efforts, he cannot lift the fountain, he is so openly crushed that we can&#39;t help but feel for him. Beneath the frequent profanities and livewire antics, there are real human emotions, which come across as truly touching.What can be said about One Flew over the Cuckoo&#39;s Nest which hasn&#39;t already been said? It has an excellent storyline, top notch acting, painfully bleak visuals, perfectly setting the tone for the movie, and alternates between being truly uplifting to devastatingly depressing. It features perhaps the most memorable film ending ever, next to a man on his horse riding off into the sunset, and leaves the viewer beaten down by the conflicting emotions, unaware what to think of the picture next to reveling in it&#39;s glorious entirety. It&#39;s hard to produce a final outcome any better than this.-10/10"
tt0070510,239. Paper Moon,8.1,1973,55000.0,1h 42m,PG,"Unlike many films of the early 1970s, plenty before and after, viewing this doesn&#39;t continually remind you of the time of its creation, but instead deposits you into the age of the Great Depression where your mind resides for the duration.The development of the relationship between Moses and Addie is near perfect, their capers, scrapes and mischief endearingly conjuring a bond they both desperately need. I didn&#39;t expect this to be anything like as engrossing, charming and engaging as it was, perhaps being the father of two daughters with attitude enhanced the experience, but whatever it was left a lasting impression."
tt0119488,240. L.A. Confidential,8.2,1997,640000.0,2h 18m,R,"What happens when a squad of corrupt cops in the 1950s explore a murder case from multiple angles and find their corruption coming back on them like chickens coming home to roost? Who will solve the crime? Who will survive and what will be left of them? This movie is phenomenal. The only reason I didn&#39;t give it 10 out of 10 is because I didn&#39;t care for the ending (which I won&#39;t reveal). It&#39;s a world were Hollywood and law enforcement cross over and even the hookers want to be movie stars. I have not read the Ellroy novels, but I have been told they are even more intricate than this film with a lot more backstory. I would watch a five or six hour version of this film. But even so, that is the strong point of this film: multiple stories that begin to overlap. Sure, others (Tarantino) have tried this, but I think this is the most expertly done conception I&#39;ve seen yet.Kevin Spacey&#39;s part as a Hollywood obsessed cop is beautiful and he fits the part to a tee. His role is supposed to be similar to Dean Martin and I can see that; Spacey again harnessed this kind of character when he made &quot;Beyond the Sea&quot;. Spacey&#39;s role is the connection between the world of law and the world of fame.Russell Crowe plays the &quot;bad cop&quot; who crosses the line with sheer thuggery and an attraction to a prostitute (Kim Basinger, who does a fine job being both alluring yet tasteful). His part was supposed to be for Michael Madsen (one of the greatest actors of all time for a cop/crook movie), but I think Crowe may have been the better choice. Who else can be a natural thug?Guy Pearce... I was not sure how to take him. I have not enjoyed him (&quot;Time Machine&quot;) and yet also loved him (&quot;Memento&quot;). In the beginning, I thought it would be another geeky Pearce role and I was a bit concerned. But as the film progresses, so does Pearce&#39;s character become more lovable and impressive. You&#39;ll agree.Danny DeVito was okay and James Cromwell was insidiously delightful.Brian Helgeland adapted this screenplay. You may know him best as the writer of &quot;A Knight&#39;s Tale&quot; and &quot;The Order&quot;. The Order was crappy. But A Knight&#39;s Tale is fantastic. This, by far, will go down as his crowning achievement. He may as well call up Michael Bay and go retire in the South Seas where they&#39;ll never be found.Simply put, this is the best film I&#39;ve seen in at least a month (and I watch at least a movie a day). Maybe the best film I&#39;ve seen all year. Don&#39;t set this movie aside, you need to put this on the top of your honeydew list."
tt1659337,241. The Perks of Being a Wallflower,7.9,2012,570000.0,1h 43m,PG-13,"Greetings again from the darkness. Brace for gushing. Last evening I attended a screening that included a fascinating Q&amp;A with writer/director Stephen Chbosky. It reminded me of how personal and intimate and observant and incisive a well-made film can be. A well written script is so refreshing, and an exceptional script can be truly breath-taking. Mr. Chbosky takes the unusual step of directing his own screenplay based on his own novel (a 1999 bestseller), and he left me stunned and enthralled.The popularity of the novel would typically make the film version a disappointment for its fans. Not so this time. Mr. Chbosky remains true to the spirit despite the need to edit for the sake of continuity and brevity. The key characters spring to life thanks to the efforts of four strong performances from young actors: Logan Lerman (Percy Jackson, The Three Muskateers) plays Charlie, Emma Watson (Harry Potter films) is Sam, Ezra Miller (We Need to Talk About Kevin, City Island) is Patrick, and Mae Whitman (Arrested Development) is Mary Elizabeth.If you have read the book, you know the story ... you know the characters ... you know the themes. If you haven&#39;t read the book, I will spoil nothing. The brilliance is recognized only as you get to know these characters and slowly uncover their stories. What we discover is that, regardless of our age, we recognize these characters from our high school days. We know the introverted, observant Charlie who so desperately needs a support system. We surely recognize the attention-starved, lacking in self-esteem Sam who is the epitome of &quot;We accept the love we think we deserve&quot;. And we all knew a Patrick ... the flamboyant one who sheaths his pain with an over-the-top act of public confidence. What Chbosky does is shine the spotlight on these characters to ensure that we really SEE them this time.The themes reminded me a bit of a darker John Hughes film (that&#39;s a compliment). There were also pieces of two other really good films: Stand By Me and Almost Famous. The formative years of a writer determine the depths to which his or her work will reach later in life. Admittedly, the film is substantially autobiographical, so when Mr. Chbosky says it&#39;s a personal story, we begin to understand the foundation of his remarkable writing style.&quot;Welcome to the island of misfit toys.&quot; When this line is spoken, we realize that most every high school kid has thought the same thing at some point. These are painful and difficult times and as Mr. Chbosky stated, we should encourage kids to fight through this stage and get on to the next ... then able to find their true self. Clearly, the film made a strong impact on me. My favorite reaction to a movie is profound thought, and this one caused this in waves. The decision to release as PG-13 was wise. There is no excess of profanity or nudity to divert attention from what really matters ... the characters. I can think of no finer compliment to a writer and filmmaker than to cite them as the cause of my internal discussions related to their film. My hope is that you have the same reaction. (http://moviereviewsfromthedark.wordpress.com/)"
tt0063442,242. Planet of the Apes,8.0,1968,205000.0,1h 52m,G,"The original &#39;Planet of the Apes&#39; is better than the 2001 remake on almost every level. May be Tim Burton&#39;s version looks better, no wonder with Burton as the director, but the direction itself, the cinematography, the story and the performances in Franklin J. Schaffner&#39;s original are much better and more interesting.Heston is Taylor, who crashes with his spaceship on what seems to be a deserted planet. He and two other survivors start searching for life. They run into other human beings, and at that time they are all attacked by apes. The apes speak English, the human beings are mute. In this society a human being is what apes are in our society. Animals, nothing more. The humans are taken for research, Taylor as well, and since he is shot in the neck he is not able to talk at first. One of his fellow survivors is dead, what happened to the other is unsure. A female ape who is a scientist discovers that Taylor understands her, and even thinks he can talk. Of course this is not what the high people in this society want to hear.The movie has some very interesting elements. Worlds are upside down, as Taylor says, and in a way the movie puts a mirror in front of us. The human beings are humiliated in exactly the way we treat animals. What would we do if another mammal suddenly knew how to speak our language? We would probably react the same as the apes do in this movie and therefore it is even more interesting.In liked the movie very much, and some very nice moments in particular. Early in the movie Taylor gets a woman in his cage. He calls her Nova (Linda Harrison). We know what the apes want, and it is funny because it is exactly how we do this kind of stuff to our animals. The apes are even surprised when Taylor wants to keep his woman, and therefore seems monogamous.With some nice touches, a great and famous ending, some quotes that will sound very familiar, Charlton Heston as a pretty good leading man, a score from Jerry Goldsmith that is perfect for a movie like this, nice direction and a fine cinematography by Leon Shamroy this movie is a very good classic."
tt0056592,243. To Kill a Mockingbird,8.3,1962,343000.0,2h 9m,Approved,"TO KILL A MOCKINGBIRD is presented like a play in three acts. It is also from the children&#39;s perspective. Through the kids, we find that racism is a learned attitude or feeling. We also see a delightful coming of age drama as the young kids realize that there is no Boogeyman down the street and their father is capable of doing a lot more than they think. The great Gregory Peck plays Atticus Finch, a pillar of nobility, social conscience, and, rare for 1930&#39;s Americana, a single parent. Peck is such a strong presence, you believe everything about him. It is something you can compare to America&#39;s trust in TV anchorman Walter Cronkite. We always took his word for it.Act one puts Atticus in the background and allows the kids to flourish. Director Robert Mulligan was able to get such realistic performances from non-professional kids. They are amusing and fun to watch. The big mystery lies in the house down the street in this small Georgia town. Who is the monstrous, &quot;6 and a half feet big&quot; legend living in the end house? Some light suspense ensues, while the buildup to a stirring act two is happening. Atticus must defend an African-American man for the alleged rape of a white woman.After threats galore, an unshaken Peck takes to the courtroom jungle in, without a doubt, one of the top 5 court scenes in motion picture history. Brock Peters lends the film its best moments as the accused &quot;negro&quot; on trial. This man has a face chiseled with suffering and deep, deep sorrow. We know Atticus is a good man, a decent human being with a soul. He sees this in his client as well, and in a closing argument that must have roused the civil rights movement, implores the jury to vote justice. An all-male, all-white jury in the 1930&#39;s were tough listeners. Peters&#39; breakdown on the stand is one of the most realistic, emotionally saddening moments you&#39;ll ever see, especially in Hollywood films of the 1960&#39;s. The scene when Peck leaves the courtroom is now legendary as well.Act three produces a tragic death, an unlikely hero, and the bringing together of a family. The filmmakers have such a passion for the material, they seem to handle it with gentleness. Racism is a hard-boiled subject and it is depicted and dealt with through grace and patience. TO KILL A MOCKINGBIRD poses the injustice of race relations in the 1930&#39;s as a front for the events happening in the 1960&#39;s. The film came out during turbulent times and was also an adaption of a literary classic. I am one to judge a film solely by film only. The book is a separate art form and should not be compared to the film, an art form itself. It is important, it is enlightening, and it has not aged. Watch it.RATING: 9 of 10"
tt0093779,244. The Princess Bride,8.0,1987,466000.0,1h 38m,PG,"A boy (Fred Savage) is home sick, and to his dismay, his grandfather (Peter Falk) has come to read him a fairy tale. It&#39;s the story of the beautiful Buttercup (Robin Wright) who falls for farmboy &quot;As you wish&quot; Westley (Cary Elwes). He goes off to make his fortune, but after news of his death, Buttercup is being married off to Prince Humperdinck (Chris Sarandon). Then the princess bride gets kidnapped by three rogues (Wallace Shawn, Mandy Patinkin, André the Giant).This is possibly the best fairy tale reimagining ever. Peter Falk&#39;s feign indifference narration sets off the great adventure, and Fred Savage has just the best balance. Director Rob Reiner has put together all the fairy tale snippets and create something even better. The characters are memorable. And who could forget the fun that Wallace Shawn has choosing the poison drink. Mandy Patinkin is absolutely amazing as the swordsman seeking revenge from the six finger man. And there will never be another André the Giant."
tt1130884,245. Shutter Island,8.2,2010,1500000.0,2h 18m,R,"I originally saw this film when it came out but couldn&#39;t remember it well enough to give it a rating or write a review, so a rewatch was in order. I viewed the film through the lens of already knowing the plot twist, which made it a whole different experience. The ending will be remembered throughout film history as one that showed just how viciously a well written script can flip an audience over. This really is a film you should see twice."
tt0092005,246. Stand by Me,8.1,1986,464000.0,1h 29m,R,"If you grew up in the world before WiFi, a higher fidelity world depending on your circumstances as a child, there&#39;s a good chance that a lot of your growing up was done outside, with a group of pals, mates, friends or chums - who all sought to share what they knew, and discover together what they did not.There&#39;s no coming of age so to speak, as we continually discover as we get older, but whatever it is that we do become, we generally do it without the bonds and support that were so crucial during our formative days and quite often end up aimlessly drifting, nostalgic for the past and the shared experience of growing up, with those we would have entrusted our lives, our souls, our hearts and our minds to - albeit with the occasional minor squabble thrown in for good measure.If I&#39;m ringing some bells then this film is definitely for you."
tt0061452,247. Casino Royale,5.0,1967,34000.0,2h 11m,Approved,"Casino Royale has some outstanding elements. The production design is worth a 10. There are beautiful, often provocatively dressed or relatively undressed women everywhere you look. Many of its segments are funny; it&#39;s even occasionally hilarious.The problem arose in putting all of it together. And with at least five directors and at least ten writers, it&#39;s not difficult to see why. The whole is a mess. There is little in the way of overarching plot. Most threads are just completely abandoned after awhile.The story, which is very loosely based on Ian Fleming&#39;s James Bond novel Casino Royale (published in 1953--it&#39;s the first Bond novel), is a spoof of the typical adventure featuring the infamous secret agent. The real Bond (David Niven) went into retirement when his skills were at their peak. This Bond is quite different than the Bond we know--he is almost chaste, he&#39;s a homebody, he dedicates each evening&#39;s twilight to playing Debussy on the piano, and so on. Casino Royale has it that the Bond we know from other films is a decoy.A group of older men, representing the secret agencies of the US, the UK, Russia and France, are on their way to the real Bond&#39;s home to ask for his assistance. It seems that someone has been trying to wipe out as many secret agents as they can. While they&#39;re pitching the idea of coming out of retirement to Bond, they&#39;re attacked. Bond&#39;s house is blown up, and he (implicitly) agrees to the assignment. Casino Royale is the story of the real Bond trying to get to the bottom of the sinister agent-wipeout plan. Part of carrying that out involves changing the identity of nearly every spy to James Bond--if the real Bond is to work unimpeded, he can&#39;t always be worrying about being killed by the criminal mastermind.Each director worked on a different segment in relative isolation from the rest. This went so far as having their own portions of the script written. The problem was that despite Eon Productions (the production company behind most of the Bond films) not owning the rights to Casino Royale, they had used many of the &quot;bits&quot; in other Bond films. So there wasn&#39;t much of the book left to adapt. In addition, it was felt that a serious alternative Bond film couldn&#39;t compete against the Albert R. Broccoli/Harry Saltzman-produced films. So Casino Royale producers Jerry Bresler, John Dark and Charles K. Feldman had different writer/director teams create their own, parodic Bond segments that would be loosely tied together--it was almost a filmic version of the &quot;Exquisite Corpse&quot; game, in which you fold a piece of paper so that you can&#39;t see other persons&#39; work, and you have to continue the drawing on your section with only a couple visual anchors.Each segment features a different set of stars--the primary sets centering on Niven, Woody Allen, and Peter Sellers with Ursula Andress and Orson Welles. Those are all great actors, and great comedians in at least two cases. They all do a bit of their own schtick--in some cases, they demanded this. Woody does his neurotic New York Jew character, Peter Sellers rides the gray area between bumbling buffoon and suave playboy, with a couple generic Indian and Chinese impersonations thrown in for good measure, Orson Welles does his best Paul Masson Wine-pitching &quot;elder statesman&quot; demeanor, and also throws in a few of his more famous magic tricks. All of this stuff is good, but does it work as a unified film? No. And if that&#39;s not enough evidence for you, consider that the segments were further chopped up into set-pieces. There&#39;s the &quot;M&quot;, or McTarry funeral stuff, the Niven car chase stuff, the Sellers/Andress romance stuff, and so on. Each set piece ends up being largely independent--you could almost see this as a series of skits on a similar theme. These facts make Casino Royale not quite work. It&#39;s certainly no match for a legitimate Bond film, despite the similarity of location-hopping, outrageous villains, spy gadgets and so on.But, in isolation, the segments tend to be good to excellent. The stretch with Bond visiting the faux M widow is probably the funniest. It also presages the Sir Robin section of Monty Python and the Holy Grail (1975), but bests it in a way, if only because of its extension. The madcap ending of the film is a lot of fun for its embrace of absurdism as a supreme aesthetic disposition--and it may have even influenced some later films. And the segments with the trippiest visuals, both in the climax, are a fantastic treat for any fan of surrealism. They&#39;re good enough to watch the film just to see them. The production design is incredible throughout the film. Not just for the surrealism, but the lush Edwardian and Victorian interiors, complete with copies and works in similar styles to unique, influential artists such as Gustav Klimt and Otto Dix.If we felt like being overly generous, we might be able to argue that the overarching mess of a plot was part of the point. This is a spoof of Bond, after all, and Bond novels and films tend to have sprawling plots--both geographically and narratively. We do travel to many exotic locales, meet many exotic people, doing exotic things, and we receive many plot intricacies and twists in both the typical Bond story and in Casino Royale. However, Bond films aren&#39;t quite convoluted or messy enough to deserve this kind of spoofing, so excusing the messiness of the whole to parodic intent seems an over-ambitious stretch.Casino Royale is worth seeing, particularly if you&#39;re a big Bond fan or a big fan of any of the cast, or even if you just like a lot of late 1960s/early 1970s big, madcap comedies. Just don&#39;t expect anything like a tight story."
tt0381061,248. Casino Royale,8.0,2006,717000.0,2h 24m,PG-13,"I distinctly remember the collective groan from the James Bond fan base back in the mid 2000&#39;s when the announcement came that Daniel Craig would replace Pierce Brosnan as the new James Bond. Fans were up in arms because Daniel Craig has blonde hair and baby blue eyes, instead of themore traditional darker traits that were synonymous with the James Bond character. Funny how once &#39;Casino Royale&#39; was actually released, those skeptics immediately disappeared.Daniel Craig proves he has the charm, elegance, presence, and confidence that the fans have come to expect from James Bond. He just has a very powerful aura about him from that start that easily establishes him as the next James Bond.Mads Mikkelsen plays the main antagonist Le Chiffre, who is one of my favorite James Bond villains. The film actually provides insight into his backstory to shed some light on the motivations behind his actions. Le Chiffre is humanized because the audience simply understands his reasons for being &quot;the bad guy&quot;, which makes him much more relatable and interesting as a character. This is the antithesis of traditional Bond villains that have a tendency to be very over-the-top and evil just for the sake of being evil.Eva Green plays Vesper Lynd, who is assigned to supervise James Bond during his mission. Not only is Eva Green stunningly beautiful, she also perfectly portrays the charm, wit, determination, and overall likeability of Vesper. Not much can be said without getting into spoiler territory, but I will say her story arc is one of the highlights of the movie. The women in the James Bond franchise have historically been shallow sex objects, but Vesper&#39;s character contains significantly depth than female characters in prior films.The action sequences are perfectly placed throughout the film and choreographed beautifully. However, some of the most suspenseful scenes in the film aren&#39;t even the scenes with action. The high stakes poker game itself unfolds in a way that creates enormous suspense and excitement. These scenes at the card table are so perfectly crafted, the audience is left with even greater anticipation and excitement than any action scene in the film.Every part of &#39;Casino Royale&#39; is extraordinarily well-written. The characters are interesting, relatable, and have depth. The plot is stimulating and compelling. The movie is beautifully shot. There is so much attention to detail. There are so many small moments scattered throughout the film that add massive amounts of depth to the story. There are many elements of cinematography utilized, like lighting/colors/camera angles, that perfectly complement the storytelling aspect of the film.&#39;Casino Royale&#39; is not just a good James Bond film, it&#39;s a good film altogether. It&#39;s a must-watch film for anyone, whether or not you&#39;re a fan of the James Bond franchise."
tt0360556,249. Fahrenheit 451,5.0,2018,24000.0,1h 40m,,"...I&#39;ll keep this brief.Bradbury would not be happy with this film.
Bradbury appreciators are not and never will be happy with this film.
Where is Mildred? Where is Faber? Where is the Hound?
Who tore the beating heart out of a fine parable and crushed it?
What possessed them?
When did they sell their souls to the devil?
How did they manage to get Bradbury&#39;s or his estate&#39;s blessing for this cartoon?
Why, oh, why was that blessing given?This film embodies everything Bradbury warned us about.&quot;Lecture&#39;s over.&quot;"
